SeriesInd,group,Var02,Var03
2014-06-06,S02,32702200,12.86
2014-06-07,S02,39116500,12.94
2014-06-08,S02,33520400,13.05
2014-06-09,S02,33987500,13
2014-06-10,S02,18613300,13.05
2014-06-13,S02,17688900,13.02
2014-06-14,S02,26243300,13.05
2014-06-15,S02,24503600,12.99
2014-06-16,S02,33489000,12.96
2014-06-17,S02,32418700,13.01
2014-06-21,S02,31089900,12.9
2014-06-22,S02,50381800,12.57
2014-06-23,S02,43703700,12.3
2014-06-24,S02,23866400,12.31
2014-06-27,S02,38627200,12.1
2014-06-28,S02,29191400,12.11
2014-06-29,S02,51569900,12.35
2014-06-30,S02,37659400,12.6
2014-07-01,S02,38806100,12.38
2014-07-04,S02,24337100,12.53
2014-07-05,S02,26863200,12.79
2014-07-06,S02,28953400,12.85
2014-07-07,S02,27702800,12.77
2014-07-08,S02,24715100,12.81
2014-07-11,S02,48696900,12.9
2014-07-12,S02,46047600,13.17
2014-07-13,S02,26467800,13.35
2014-07-14,S02,31653300,13.37
2014-07-15,S02,62961000,13.26
2014-07-18,S02,36877600,12.8
2014-07-19,S02,37639900,13.09
2014-07-20,S02,32690500,13.18
2014-07-21,S02,29740300,13.23
2014-07-22,S02,21423900,13.2
2014-07-25,S02,27238000,13.26
2014-07-26,S02,24236700,13.24
2014-07-27,S02,26240600,13.1
2014-07-28,S02,25472400,13.1
2014-08-01,S02,32961500,12.9
2014-08-02,S02,35189300,12.96
2014-08-03,S02,45189000,12.59
2014-08-04,S02,29803800,12.45
2014-08-05,S02,42605700,12.15
2014-08-08,S02,23884700,12.4
2014-08-09,S02,29826000,12.75
2014-08-10,S02,31089600,12.82
2014-08-11,S02,51493300,13.13
2014-08-12,S02,37955000,13.26
2014-08-15,S02,55885900,12.91
2014-08-16,S02,36338200,13
2014-08-17,S02,44583600,12.8
2014-08-18,S02,34877900,12.65
2014-08-19,S02,26971400,12.75
2014-08-22,S02,26082200,12.8
2014-08-23,S02,40082600,13.11
2014-08-24,S02,46026300,13.12
2014-08-25,S02,42016000,13.35
2014-08-26,S02,43814900,13.45
2014-08-29,S02,20659200,13.57
2014-08-30,S02,24858800,13.52
2014-08-31,S02,39344800,13.35
2014-09-01,S02,33982900,13.38
2014-09-02,S02,45933600,13.57
2014-09-05,S02,53821400,13.83
2014-09-06,S02,42070400,14.09
2014-09-07,S02,33334600,14.1
2014-09-08,S02,30575000,14.16
2014-09-09,S02,30885100,14.02
2014-09-12,S02,22758500,13.92
2014-09-13,S02,32390700,13.98
2014-09-14,S02,56875000,14.27
2014-09-15,S02,40924300,14.6
2014-09-16,S02,59729800,14.75
2014-09-19,S02,34580000,15
2014-09-20,S02,61840300,14.75
2014-09-21,S02,67147900,14.86
2014-09-22,S02,49128700,14.37
2014-09-23,S02,25287100,14.66
2014-09-27,S02,59250500,15.1
2014-09-28,S02,65167400,15.24
2014-09-29,S02,61805000,15.74
2014-09-30,S02,52117500,15.68
2014-10-03,S02,59017900,15.51
2014-10-04,S02,50273400,15.63
2014-10-05,S02,64862400,15.18
2014-10-06,S02,54819200,15.06
2014-10-07,S02,37099500,15.46
2014-10-10,S02,29589300,15.6
2014-10-11,S02,35360600,15.4
2014-10-12,S02,36207400,15.31
2014-10-13,S02,34327500,15.18
2014-10-14,S02,27186000,15.35
2014-10-17,S02,31340000,15.44
2014-10-18,S02,25950200,15.44
2014-10-19,S02,35997500,15.31
2014-10-20,S02,57313900,14.75
2014-10-21,S02,48218100,14.59
2014-10-24,S02,58598000,14.3
2014-10-25,S02,34031900,14.84
2014-10-26,S02,39595100,15.1
2014-10-27,S02,35859600,15.39
2014-10-28,S02,45034700,15.44
2014-10-31,S02,36012200,15.56
2014-11-01,S02,70275900,15.69
2014-11-02,S02,38114000,16.139999
2014-11-04,S02,44728400,16.48
2014-11-07,S02,42019600,16.75
2014-11-08,S02,33762200,16.719999
2014-11-09,S02,38162900,16.65
2014-11-10,S02,34601800,16.860001
2014-11-11,S02,27297500,16.969999
2014-11-14,S02,26663500,17.1
2014-11-15,S02,63282600,16.41
2014-11-16,S02,27888100,16.620001
2014-11-17,S02,24606400,16.780001
2014-11-18,S02,29592500,16.65
2014-11-21,S02,28745600,16.83
2014-11-22,S02,35016900,16.82
2014-11-23,S02,78608500,17.25
2014-11-24,S02,51510200,16.879999
2014-11-25,S02,30356000,16.9
2014-11-28,S02,27823400,17.049999
2014-11-29,S02,25879200,17.059999
2014-11-30,S02,42156300,16.84
2014-12-01,S02,39519600,16.950001
2014-12-02,S02,32233600,17.120001
2014-12-05,S02,53813000,17.110001
2014-12-06,S02,29014000,17
2014-12-07,S02,33058100,16.719999
2014-12-08,S02,26626200,16.870001
2014-12-09,S02,25625300,16.940001
2014-12-12,S02,23170600,16.889999
2014-12-13,S02,22372000,16.959999
2014-12-14,S02,29255700,16.85
2014-12-15,S02,55905300,16.219999
2014-12-16,S02,30477300,16.219999
2014-12-19,S02,28013600,16.110001
2014-12-20,S02,42599300,15.82
2014-12-21,S02,34926600,16.110001
2014-12-22,S02,16464700,16.25
2014-12-23,S02,21547100,16.35
2014-12-26,S02,24792600,16.379999
2014-12-27,S02,44005000,15.85
2014-12-28,S02,37027600,15.71
2014-12-29,S02,47714900,16.15
2014-12-30,S02,40290600,16.120001
2015-01-03,S02,33457700,16.209999
2015-01-04,S02,69533900,16.370001
2015-01-05,S02,55979000,17.030001
2015-01-06,S02,61718600,16.82
2015-01-09,S02,38517000,17.1
2015-01-10,S02,45850700,17.370001
2015-01-11,S02,32902300,17.389999
2015-01-12,S02,26855400,17.309999
2015-01-13,S02,21572800,17.280001
2015-01-16,S02,26976600,17.299999
2015-01-17,S02,23176300,17.299999
2015-01-18,S02,45114100,17.34
2015-01-19,S02,30748200,17.51
2015-01-20,S02,47887900,17.299999
2015-01-23,S02,42733400,16.98
2015-01-24,S02,33787600,17.08
2015-01-25,S02,31630300,17.16
2015-01-26,S02,32360900,17.120001
2015-01-27,S02,34022600,17
2015-01-30,S02,36511300,16.690001
2015-01-31,S02,41817000,16.92
2015-02-01,S02,29527300,16.950001
2015-02-02,S02,36628800,16.76
2015-02-03,S02,24991600,16.940001
2015-02-06,S02,30339600,16.809999
2015-02-07,S02,45491300,16.450001
2015-02-08,S02,50838200,16.35
2015-02-09,S02,46955700,16.83
2015-02-10,S02,30814200,16.879999
2015-02-13,S02,31229600,16.92
2015-02-14,S02,39294100,16.950001
2015-02-15,S02,33098300,17.030001
2015-02-16,S02,26889400,17.24
2015-02-17,S02,23022100,17.43
2015-02-20,S02,22159700,17.41
2015-02-21,S02,30226500,17.440001
2015-02-22,S02,45496200,17.389999
2015-02-23,S02,71402500,17.639999
2015-02-24,S02,47515700,17.42
2015-02-27,S02,37323000,17.52
2015-02-28,S02,36931500,17.41
2015-03-01,S02,39898500,17.25
2015-03-02,S02,38742700,17.1
2015-03-03,S02,52493000,16.76
2015-03-06,S02,33974700,16.780001
2015-03-07,S02,43517500,16.83
2015-03-08,S02,37052400,16.85
2015-03-09,S02,47526900,16.530001
2015-03-10,S02,38987300,16.610001
2015-03-13,S02,29561200,16.73
2015-03-14,S02,31432300,16.66
2015-03-15,S02,39160000,16.639999
2015-03-16,S02,35559900,17.01
2015-03-17,S02,33100600,17
2015-03-20,S02,31231300,16.92
2015-03-21,S02,26841800,16.82
2015-03-22,S02,31077800,16.84
2015-03-23,S02,33042300,16.98
2015-03-24,S02,29789000,17
2015-03-27,S02,25125300,16.93
2015-03-28,S02,26440600,16.85
2015-03-29,S02,31559700,16.809999
2015-03-31,S02,14918800,17.040001
2015-04-03,S02,27749600,17.030001
2015-04-04,S02,74867000,16.42
2015-04-05,S02,40104000,16.49
2015-04-06,S02,44793800,16.52
2015-04-07,S02,33254500,16.610001
2015-04-10,S02,34369700,16.5
2015-04-11,S02,30523600,16.51
2015-04-12,S02,37848800,16.33
2015-04-13,S02,30945400,16.200001
2015-04-14,S02,48535500,16.459999
2015-04-17,S02,38001800,16.709999
2015-04-18,S02,40555800,16.66
2015-04-19,S02,220363000,15.17
2015-04-20,S02,84636000,15.25
2015-04-21,S02,61508000,15.32
2015-04-24,S02,59222000,15.12
2015-04-25,S02,22642200,15.1
2015-04-27,S02,24966000,15.22
2015-04-28,S02,21842000,15.25
2015-05-01,S02,32832800,15.25
2015-05-02,S02,27829000,15.26
2015-05-04,S02,31528500,15.28
2015-05-05,S02,46122300,15.3
2015-05-08,S02,42657600,15.52
2015-05-09,S02,54476300,15.35
2015-05-10,S02,48448300,15.51
2015-05-11,S02,67836500,15.77
2015-05-12,S02,44984000,15.94
2015-05-15,S02,57566400,16.08
2015-05-16,S02,44039200,16.17
2015-05-17,S02,64118200,16.35
2015-05-18,S02,38410800,16.559999
2015-05-19,S02,37152100,16.450001
2015-05-23,S02,35597200,16.360001
2015-05-24,S02,28741900,16.370001
2015-05-25,S02,37860800,16.309999
2015-05-26,S02,66023500,15.78
2015-05-29,S02,51218700,15.52
2015-05-30,S02,57677500,15.51
2015-05-31,S02,52241500,15.2
2015-06-01,S02,32654100,15.18
2015-06-02,S02,64132600,14.9
2015-06-05,S02,92427200,14.4
2015-06-06,S02,55397500,14.45
2015-06-07,S02,45466500,14.5
2015-06-08,S02,47527100,14.53
2015-06-09,S02,38410500,14.94
2015-06-12,S02,36217700,14.78
2015-06-13,S02,43482100,14.82
2015-06-14,S02,30519400,14.99
2015-06-15,S02,27008800,14.88
2015-06-16,S02,34282200,15.03
2015-06-20,S02,32167900,15.28
2015-06-21,S02,26262500,15.21
2015-06-22,S02,20647300,15.15
2015-06-23,S02,29967600,15.11
2015-06-26,S02,30412900,15.12
2015-06-27,S02,26401400,15.11
2015-06-28,S02,34682200,15.07
2015-06-29,S02,25727700,15.16
2015-06-30,S02,35687900,15.23
2015-07-03,S02,42824000,15.03
2015-07-04,S02,33071700,15.27
2015-07-05,S02,32955900,15.36
2015-07-06,S02,26630800,15.66
2015-07-07,S02,23666900,15.54
2015-07-10,S02,30496600,15.45
2015-07-11,S02,34612800,15.17
2015-07-12,S02,31250500,15.15
2015-07-13,S02,34344100,15.1
2015-07-14,S02,26943300,15.06
2015-07-17,S02,26929100,15.16
2015-07-18,S02,28324200,15.28
2015-07-19,S02,24374300,15.35
2015-07-20,S02,21203100,15.37
2015-07-21,S02,31678500,15.45
2015-07-24,S02,27033600,15.3
2015-07-25,S02,24656700,15.29
2015-07-26,S02,24444100,15.23
2015-07-27,S02,28244800,15.17
2015-07-28,S02,36615100,15.31
2015-07-31,S02,27054500,15.48
2015-08-01,S02,84938900,15.67
2015-08-02,S02,39927100,16.15
2015-08-03,S02,26108300,16.34
2015-08-04,S02,30524900,16.110001
2015-08-07,S02,28112900,15.86
2015-08-08,S02,26836400,15.92
2015-08-09,S02,36882800,15.75
2015-08-10,S02,31254900,15.59
2015-08-11,S02,39337200,15.6
2015-08-14,S02,20414700,15.53
2015-08-15,S02,28666200,15.66
2015-08-16,S02,21853800,15.9
2015-08-17,S02,17657900,15.99
2015-08-21,S02,24911800,15.9
2015-08-22,S02,18916800,15.93
2015-08-23,S02,19808700,16.08
2015-08-24,S02,27453200,16.200001
2015-08-25,S02,53874200,15.71
2015-08-28,S02,33030100,15.75
2015-08-29,S02,27163700,15.91
2015-08-30,S02,26525000,15.92
2015-08-31,S02,30722100,15.85
2015-09-01,S02,22173000,15.8
2015-09-04,S02,25120400,15.71
2015-09-05,S02,23289100,15.53
2015-09-06,S02,32181800,15.43
2015-09-07,S02,36793400,15.51
2015-09-08,S02,25172600,15.73
2015-09-11,S02,17441400,15.78
2015-09-12,S02,16509300,15.75
2015-09-13,S02,15087900,15.75
2015-09-14,S02,27244300,15.55
2015-09-15,S02,25639200,15.56
2015-09-18,S02,17368300,15.72
2015-09-19,S02,20348900,15.74
2015-09-20,S02,17809700,15.8
2015-09-21,S02,24843700,15.85
2015-09-22,S02,17004400,15.9
2015-09-26,S02,21034700,16.049999
2015-09-27,S02,23241400,16.15
2015-09-28,S02,42832500,16.370001
2015-09-29,S02,23065400,16.370001
2015-10-02,S02,17975100,16.379999
2015-10-03,S02,32579900,16.450001
2015-10-04,S02,33699600,16.459999
2015-10-05,S02,34824800,16.6
2015-10-06,S02,38583400,16.67
2015-10-09,S02,23144300,17
2015-10-10,S02,21980100,16.99
2015-10-11,S02,21409200,16.879999
2015-10-12,S02,28544500,16.5
2015-10-13,S02,20323400,16.5
2015-10-16,S02,22219600,16.379999
2015-10-17,S02,17785400,16.530001
2015-10-18,S02,22925800,16.629999
2015-10-19,S02,16728500,16.76
2015-10-20,S02,29981400,16.65
2015-10-23,S02,23084400,16.68
2015-10-24,S02,37736500,16.83
2015-10-25,S02,37496700,16.92
2015-10-26,S02,22189100,17.049999
2015-10-27,S02,31415200,17.15
2015-10-30,S02,24073800,17.200001
2015-10-31,S02,36171500,17.07
2015-11-01,S02,17001400,17.17
2015-11-02,S02,13581200,17.219999
2015-11-06,S02,20271600,17.190001
2015-11-07,S02,23323400,17.049999
2015-11-08,S02,27037000,17.139999
2015-11-09,S02,20164400,17.17
2015-11-10,S02,20150000,17.290001
2015-11-13,S02,20446700,17.450001
2015-11-14,S02,22626400,17.450001
2015-11-15,S02,36063400,17.620001
2015-11-16,S02,47287300,17.639999
2015-11-17,S02,24838800,17.65
2015-11-20,S02,19197700,17.65
2015-11-21,S02,24546100,17.67
2015-11-22,S02,30932500,17.780001
2015-11-23,S02,53838000,17.68
2015-11-24,S02,34499800,17.51
2015-11-27,S02,29662100,17.469999
2015-11-28,S02,32972800,17.540001
2015-11-29,S02,30169700,17.32
2015-11-30,S02,34170600,17.01
2015-12-01,S02,33678000,16.719999
2015-12-04,S02,24871300,16.940001
2015-12-05,S02,24843500,16.780001
2015-12-06,S02,21872900,16.74
2015-12-07,S02,19997700,16.77
2015-12-08,S02,29370400,16.75
2015-12-11,S02,17814900,17.110001
2015-12-12,S02,25514800,17.139999
2015-12-13,S02,26177800,17.32
2015-12-14,S02,19733500,17.23
2015-12-15,S02,20958100,17.17
2015-12-18,S02,17174900,17.379999
2015-12-19,S02,15899400,17.32
2015-12-20,S02,14204600,17.25
2015-12-21,S02,15051300,17.370001
2015-12-22,S02,20294800,17.15
2015-12-25,S02,10770300,17.200001
2015-12-26,S02,12167200,17.190001
2015-12-27,S02,18221100,17.209999
2015-12-28,S02,16855000,17.209999
2015-12-29,S02,15373400,17.389999
2016-01-02,S02,18538300,17.48
2016-01-03,S02,25723900,17.440001
2016-01-04,S02,20733700,17.190001
2016-01-05,S02,29801700,16.940001
2016-01-08,S02,47565300,16.709999
2016-01-09,S02,26656600,16.59
2016-01-10,S02,16644400,16.610001
2016-01-11,S02,14658900,16.51
2016-01-12,S02,16470100,16.5
2016-01-15,S02,23691600,16.42
2016-01-16,S02,23772600,16.16
2016-01-17,S02,25366300,16.52
2016-01-18,S02,19453000,16.5
2016-01-19,S02,35006900,16.58
2016-01-22,S02,23800300,16.34
2016-01-23,S02,28285100,16.139999
2016-01-24,S02,22021600,16.24
2016-01-25,S02,19054900,16.17
2016-01-26,S02,20432100,16.18
2016-01-29,S02,82938700,14.83
2016-01-30,S02,115056700,14.49
2016-01-31,S02,55948300,14.56
2016-02-01,S02,37781800,14.44
2016-02-02,S02,38177500,14.5
2016-02-05,S02,23974300,14.5
2016-02-06,S02,42850700,14.08
2016-02-07,S02,50319300,13.62
2016-02-08,S02,31768500,13.8
2016-02-09,S02,41079500,13.52
2016-02-12,S02,37691700,13.52
2016-02-13,S02,43392900,13.54
2016-02-14,S02,46497000,13.26
2016-02-15,S02,41375500,13.36
2016-02-16,S02,31548000,13.97
2016-02-19,S02,18972600,13.95
2016-02-20,S02,29926800,14.1
2016-02-21,S02,24285200,14.08
2016-02-22,S02,30418400,14.28
2016-02-23,S02,91944000,13.65
2016-02-26,S02,61472200,13.68
2016-02-27,S02,36821800,13.86
2016-02-28,S02,31263900,13.76
2016-02-29,S02,25506000,13.68
2016-03-01,S02,37277800,14.04
2016-03-04,S02,31620700,13.94
2016-03-05,S02,19695700,13.86
2016-03-06,S02,26042800,13.87
2016-03-07,S02,36431700,13.92
2016-03-08,S02,30254700,14.13
2016-03-11,S02,36413300,13.95
2016-03-12,S02,35345600,14
2016-03-13,S02,36221100,14.26
2016-03-14,S02,50292300,14.7
2016-03-15,S02,37093200,14.99
2016-03-18,S02,46517300,15.2
2016-03-19,S02,43647800,15.25
2016-03-20,S02,22633500,15.26
2016-03-21,S02,21163200,15.28
2016-03-22,S02,25609600,15.37
2016-03-25,S02,32797900,15.5
2016-03-26,S02,32253500,15.61
2016-03-27,S02,20003200,15.52
2016-03-29,S02,18620300,15.47
2016-04-01,S02,30022000,15.7
2016-04-02,S02,32313000,15.61
2016-04-03,S02,37561100,15.88
2016-04-04,S02,23264600,15.75
2016-04-05,S02,29700300,15.63
2016-04-08,S02,25519100,15.38
2016-04-09,S02,23382800,14.75
2016-04-10,S02,24615500,15.15
2016-04-11,S02,30359300,15.03
2016-04-12,S02,22684500,14.99
2016-04-15,S02,47476400,14.27
2016-04-16,S02,43879300,13.93
2016-04-17,S02,29504200,14.11
2016-04-18,S02,35542500,14.51
2016-04-19,S02,40843500,14.74
2016-04-22,S02,25366800,15
2016-04-23,S02,20828700,15.21
2016-04-24,S02,7128800,15.25
2016-04-26,S02,11666400,15.26
2016-04-29,S02,19137500,15.34
2016-04-30,S02,14795000,15.45
2016-05-01,S02,17930200,15.47
2016-05-03,S02,24777900,15.18
2016-05-06,S02,44079700,14.69
2016-05-07,S02,32981600,14.38
2016-05-08,S02,26065300,14.77
2016-05-09,S02,33943400,15.23
2016-05-10,S02,23420800,15.06
2016-05-13,S02,22750800,15.11
2016-05-14,S02,26279400,15.08
2016-05-15,S02,36472600,14.83
2016-05-16,S02,24981300,14.8
2016-05-17,S02,32089900,14.75
2016-05-21,S02,28553700,14.75
2016-05-22,S02,23281500,14.88
2016-05-23,S02,23669200,14.9
2016-05-24,S02,21620600,14.89
2016-05-27,S02,25237200,14.97
2016-05-28,S02,34609100,14.72
2016-05-29,S02,40579800,14.42
2016-05-30,S02,40731100,14.3
2016-05-31,S02,30439700,14.63
2016-06-03,S02,40371800,14.74
2016-06-04,S02,48335400,15.44
2016-06-05,S02,41179500,15.65
2016-06-06,S02,25713200,15.75
2016-06-07,S02,28187700,15.77
2016-06-10,S02,20286700,15.72
2016-06-11,S02,27928500,15.91
2016-06-12,S02,34285300,16.01
2016-06-13,S02,23738800,16.299999
2016-06-14,S02,19954600,16.190001
2016-06-18,S02,44362300,16
2016-06-19,S02,22812700,16.059999
2016-06-20,S02,24863900,16.17
2016-06-21,S02,21523600,16.25
2016-06-24,S02,19016800,16.290001
2016-06-25,S02,17672500,16.280001
2016-06-26,S02,23320200,16.34
2016-06-27,S02,20800000,16.370001
2016-06-28,S02,20337000,16.219999
2016-07-01,S02,26341100,16.34
2016-07-02,S02,37689000,16.059999
2016-07-03,S02,25659400,15.93
2016-07-04,S02,16548200,16.09
2016-07-05,S02,24420500,15.91
2016-07-08,S02,17132400,15.93
2016-07-09,S02,31687700,15.69
2016-07-10,S02,20638700,15.7
2016-07-11,S02,31172200,15.86
2016-07-12,S02,27877700,16
2016-07-15,S02,37731700,16.24
2016-07-16,S02,20917700,16.360001
2016-07-17,S02,33748000,16.110001
2016-07-18,S02,18021500,16.280001
2016-07-19,S02,42096800,16.34
2016-07-22,S02,30709000,16.459999
2016-07-23,S02,16661800,16.469999
2016-07-24,S02,21996200,16.18
2016-07-25,S02,33327900,15.96
2016-07-26,S02,53270400,15.85
2016-07-29,S02,20537600,16.049999
2016-07-30,S02,21792600,16.08
2016-07-31,S02,27365900,15.85
2016-08-01,S02,15925400,15.85
2016-08-05,S02,18522100,15.9
2016-08-06,S02,26616700,15.78
2016-08-07,S02,25147000,15.95
2016-08-08,S02,23461900,15.88
2016-08-09,S02,17657700,15.95
2016-08-12,S02,22521100,15.87
2016-08-13,S02,21745900,15.89
2016-08-14,S02,25503500,16
2016-08-15,S02,23494400,15.93
2016-08-16,S02,32149000,15.71
2016-08-19,S02,15250800,15.82
2016-08-20,S02,18509500,15.76
2016-08-21,S02,20312100,15.72
2016-08-22,S02,28458000,15.7
2016-08-23,S02,20293300,15.7
2016-08-26,S02,34824900,15.77
2016-08-27,S02,56634200,15.77
2016-08-28,S02,35126900,15.82
2016-08-29,S02,30269300,15.74
2016-08-30,S02,20602200,15.7
2016-09-02,S02,15078700,15.75
2016-09-03,S02,32248900,15.52
2016-09-04,S02,26381200,15.4
2016-09-05,S02,26996600,15.14
2016-09-06,S02,21336800,15.59
2016-09-09,S02,17249800,15.64
2016-09-10,S02,17670000,15.5
2016-09-11,S02,20890400,15.37
2016-09-12,S02,28794700,15.2
2016-09-13,S02,18937700,15.27
2016-09-16,S02,19491900,15.45
2016-09-17,S02,15145300,15.45
2016-09-18,S02,22391500,15.26
2016-09-19,S02,23962000,15.26
2016-09-20,S02,24795800,15.27
2016-09-24,S02,25002900,15.15
2016-09-25,S02,18763900,15.2
2016-09-26,S02,13959000,15.24
2016-09-27,S02,19060400,15.16
2016-09-30,S02,26685300,15.19
2016-10-01,S02,34974700,15.21
2016-10-02,S02,24257500,15.12
2016-10-03,S02,23428400,15.01
2016-10-04,S02,44736900,14.78
2016-10-07,S02,30240600,14.8
2016-10-08,S02,20454700,14.84
2016-10-09,S02,20961100,14.95
2016-10-10,S02,27187100,15.08
2016-10-11,S02,19847300,15.18
2016-10-14,S02,23825400,14.97
2016-10-15,S02,23359500,14.93
2016-10-16,S02,25842100,14.86
2016-10-17,S02,21360500,15
2016-10-18,S02,24675100,15.06
2016-10-21,S02,18863800,15.1
2016-10-22,S02,21177800,15.22
2016-10-23,S02,35401000,15.42
2016-10-24,S02,23994400,15.39
2016-10-25,S02,20428200,15.35
2016-10-28,S02,38117400,14.92
2016-10-29,S02,28509300,14.9
2016-10-30,S02,31744500,14.8
2016-10-31,S02,18482400,14.81
2016-11-04,S02,22609800,14.7
2016-11-05,S02,28151300,14.52
2016-11-06,S02,42278500,14.27
2016-11-07,S02,29203200,14.27
2016-11-08,S02,20093600,14.35
2016-11-11,S02,19864000,14.42
2016-11-12,S02,20830700,14.59
2016-11-13,S02,21892100,14.61
2016-11-14,S02,33938900,14.45
2016-11-15,S02,31718000,14.48
2016-11-18,S02,25428200,14.53
2016-11-19,S02,19334700,14.45
2016-11-20,S02,30909700,14.35
2016-11-21,S02,29440400,14.59
2016-11-22,S02,26050900,14.32
2016-11-25,S02,43857200,14.23
2016-11-26,S02,56398500,14.6
2016-11-27,S02,52125400,14.81
2016-11-28,S02,34980300,14.96
2016-11-29,S02,32654400,14.73
2016-12-02,S02,26702300,14.85
2016-12-03,S02,18845000,14.84
2016-12-04,S02,22490000,14.72
2016-12-05,S02,26811400,14.62
2016-12-06,S02,14279200,14.75
2016-12-09,S02,16804900,14.81
2016-12-10,S02,26971300,14.61
2016-12-11,S02,20864000,14.37
2016-12-12,S02,20560700,14.59
2016-12-13,S02,18398900,14.68
2016-12-16,S02,16028300,14.57
2016-12-17,S02,16853800,14.66
2016-12-18,S02,22419200,14.76
2016-12-19,S02,24108500,14.4
2016-12-20,S02,42103400,13.84
2016-12-23,S02,59805900,10.44
2016-12-24,S02,47961800,12.9
2016-12-25,S02,48377900,12.77
2016-12-26,S02,42067900,13.23
2016-12-27,S02,25699000,13.53
2016-12-30,S02,38210300,13.51
2016-12-31,S02,50482900,13.6
2017-01-01,S02,29602800,13.63
2017-01-02,S02,27560400,13.78
2017-01-03,S02,31138400,13.4
2017-01-07,S02,30030100,13.54
2017-01-08,S02,30846300,13.47
2017-01-09,S02,38696300,13.35
2017-01-10,S02,22804500,13.53
2017-01-13,S02,26093500,13.63
2017-01-14,S02,46666700,13.79
2017-01-15,S02,41675000,14.25
2017-01-16,S02,37709000,14.46
2017-01-17,S02,40712200,14.21
2017-01-20,S02,20764100,14.15
2017-01-21,S02,44081000,13.73
2017-01-22,S02,31598400,13.51
2017-01-23,S02,32462000,13.27
2017-01-24,S02,35967400,13.51
2017-01-27,S02,41124700,13.06
2017-01-28,S02,44417400,13.01
2017-01-29,S02,40205300,13.27
2017-01-30,S02,33326900,13.47
2017-01-31,S02,30097000,13.42
2017-02-03,S02,38611900,13.9
2017-02-04,S02,27045900,14.15
2017-02-05,S02,33389600,14.46
2017-02-06,S02,25994700,14.68
2017-02-07,S02,29216500,14.82
2017-02-10,S02,14372100,14.85
2017-02-11,S02,30615400,14.83
2017-02-12,S02,22314500,14.86
2017-02-13,S02,27437600,14.99
2017-02-14,S02,24240500,15.11
2017-02-17,S02,17863000,15.15
2017-02-18,S02,29037300,15.27
2017-02-19,S02,34039800,15.35
2017-02-20,S02,23484400,15.4
2017-02-21,S02,28592800,15.49
2017-02-24,S02,38062300,15.57
2017-02-25,S02,64579700,14.8
2017-02-26,S02,34485300,14.67
2017-02-27,S02,32247000,14.61
2017-02-28,S02,29225800,14.63
2017-03-03,S02,30295900,14.71
2017-03-04,S02,25878800,14.72
2017-03-05,S02,27166400,14.64
2017-03-06,S02,21877700,14.5
2017-03-07,S02,24085700,14.38
2017-03-10,S02,25257400,14.26
2017-03-11,S02,22197200,14.14
2017-03-12,S02,16893000,14.18
2017-03-13,S02,20283700,14.02
2017-03-14,S02,25482700,13.89
2017-03-17,S02,22636000,13.85
2017-03-18,S02,25188600,14.01
2017-03-19,S02,26250400,14.18
2017-03-20,S02,23593800,14.42
2017-03-21,S02,18906200,14.54
2017-03-24,S02,18273900,14.51
2017-03-25,S02,21251800,14.32
2017-03-26,S02,12627000,14.52
2017-03-28,S02,7760600,14.5
2017-03-31,S02,27860300,14.29
2017-04-01,S02,29142200,14.29
2017-04-02,S02,21398100,14.24
2017-04-03,S02,29847300,13.93
2017-04-04,S02,28354100,14
2017-04-07,S02,14530600,14.02
2017-04-08,S02,30356900,13.88
2017-04-09,S02,25196900,13.8
2017-04-10,S02,22025200,13.89
2017-04-11,S02,29576400,13.58
2017-04-14,S02,26825200,13.4
2017-04-15,S02,43728500,13.72
2017-04-16,S02,40683800,13.99
2017-04-17,S02,26179800,13.95
2017-04-18,S02,40453000,13.72
2017-04-21,S02,31598000,13.67
2017-04-22,S02,50646600,13.9
2017-04-23,S02,22172300,14.26
2017-04-24,S02,9000100,14.25
2017-04-28,S02,13697500,14.16
2017-04-29,S02,18867800,14.15
2017-04-30,S02,13800300,14.12
2017-05-01,S02,19834600,14.04
2017-05-05,S02,38618500,13.75
2017-05-06,S02,50267500,13.51
2017-05-07,S02,61285500,13.05
2017-05-08,S02,57846700,12.6
2017-05-09,S02,46199400,12.5
2017-05-12,S02,41269100,12.55
2017-05-13,S02,50983700,12.58
2017-05-14,S02,102174700,12.06
2017-05-15,S02,62938600,11.82
2017-05-16,S02,68051700,11.58
2017-05-20,S02,41142600,11.82
2017-05-21,S02,59879000,11.47
2017-05-22,S02,48841800,11.86
2017-05-23,S02,44537800,12.03
2017-05-26,S02,96738600,11.93
2017-05-27,S02,45969800,12.04
2017-05-28,S02,42064200,11.73
2017-05-29,S02,75699800,11.2
2017-05-30,S02,52137400,11.65
2017-06-02,S02,37301200,11.73
2017-06-03,S02,55649200,11.45
2017-06-04,S02,69454600,11.02
2017-06-05,S02,40223100,11.26
2017-06-06,S02,33322200,11.42
2017-06-09,S02,45274500,11.25
2017-06-10,S02,48956800,11.22
2017-06-11,S02,38160300,NA
2017-06-12,S02,45801300,NA
2017-06-13,S02,28085000,11.18
2017-06-17,S02,41072100,11.53
2017-06-18,S02,37766400,11.98
2017-06-19,S02,28784700,12.12
2017-06-20,S02,26479300,12.01
2017-06-23,S02,33549700,12.1
2017-06-24,S02,30136700,12.42
2017-06-25,S02,60608400,11.6
2017-06-26,S02,32024800,12.05
2017-06-27,S02,30228800,12.4
